0,1660,3.002057431737354
0,499,3.1563315914105265
0,1485,3.002057431737354
0,437,3.002057431737354
0,91,3.002057431737354
0,841,3.4496018242296422
0,814,3.3536878515701387
0,70,3.8344637603976466
0,426,2.795471533540881
0,1618,3.7218684803589244
0,1501,3.002057431737354
0,706,3.23541919538874
0,214,3.002057431737354
0,656,3.4534805476801296
0,1374,3.002057431737354
0,1852,3.002057431737354
0,532,3.762583204881789
0,244,3.002057431737354
0,291,3.002057431737354
0,1471,3.002057431737354
0,940,3.3839725577546305
0,494,3.1840863988009613
0,345,3.333004727653035
0,1979,3.002057431737354
0,534,4.0
0,1228,3.244293526547028
0,742,3.4286755096528667
0,521,3.577495048355418
0,330,3.9845118243270274
0,1026,3.701030828329513
0,478,3.3949604663138757
0,1226,3.244293526547028
0,1195,3.425326689157851
0,1597,4.0
1,1339,3.002057431737354
1,1245,3.002057431737354
1,654,4.0
1,452,3.002057431737354
1,1940,3.5177973928017465
1,1842,3.5742857142857143
1,667,2.75
1,249,3.002057431737354
1,1256,3.182227277765035
1,674,2.75
1,583,3.002057431737354
1,793,3.6924351929279657
1,309,3.8141696047474123
1,798,3.2298951047344726
1,540,4.0
1,297,3.002057431737354
1,512,2.9374777986320177
1,1098,4.0
1,787,3.2515430738030155
1,748,3.002057431737354
1,246,3.0343140720222728
1,1001,3.002057431737354
1,1621,3.002057431737354
1,723,3.002057431737354
1,1135,4.0
1,602,3.002057431737354
1,209,3.002057431737354
1,1140,4.0
2,7,3.002057431737354
2,206,3.0165203675092767
2,650,3.002057431737354
2,1440,3.002057431737354
2,799,3.002057431737354
2,923,3.7165636369680786
2,1348,3.002057431737354
2,1260,3.002057431737354
2,927,3.002057431737354
2,930,3.6245982935818
2,536,3.501028715868677
2,728,3.002057431737354
2,1836,3.002057431737354
2,874,3.002057431737354
2,1010,3.002057431737354
2,307,3.002057431737354
2,1917,3.002057431737354
2,556,3.002057431737354
2,1205,3.002057431737354
2,1921,3.002057431737354
2,912,3.9398413300137634
2,521,3.0592539920991584
2,1379,3.002057431737354
2,1901,3.002057431737354
2,598,3.505327588933943
2,554,3.002057431737354
2,1904,3.002057431737354
3,251,3.002057431737354
3,441,3.002057431737354
3,452,2.172164576139807
3,734,2.920065960155518
3,712,3.2182382823640516
3,822,4.0
3,1258,3.002057431737354
3,491,3.345039454072047
3,234,2.9997660005397417
3,584,3.003268145084475
3,714,3.002057431737354
3,527,3.8148710166919577
3,1392,1.1376314872866642
3,739,3.002057431737354
3,893,3.347784407106674
3,336,3.0508613468338357
3,880,3.4149239228738617
3,629,3.2251533742331286
3,685,2.280000643571716
3,1442,3.577164929638606
3,160,3.5057014932880044
3,1831,3.078812086396016
3,625,3.2251533742331286
3,764,3.125568291997669
3,119,3.684423576545842
3,634,3.2251533742331286
3,1838,3.002057431737354
3,122,3.684423576545842
3,648,3.2251533742331286
3,1024,3.002057431737354
3,806,3.2949555102702215
3,420,3.002057431737354
4,1769,3.002057431737354
4,429,3.002057431737354
4,1356,3.002057431737354
4,1478,3.002057431737354
4,91,3.002057431737354
4,717,3.002057431737354
4,721,3.002057431737354
4,400,3.002057431737354
4,256,3.002057431737354
4,2062,3.002057431737354
4,862,3.002057431737354
4,983,3.198590227889608
4,167,3.002057431737354
4,1068,3.002057431737354
4,275,3.002057431737354
4,701,3.002057431737354
4,295,3.002057431737354
4,1304,3.002057431737354
4,212,3.002057431737354
4,944,3.002057431737354
5,732,3.5648413300137634
5,631,2.258505078720179
5,653,4.0
5,70,3.002057431737354
5,1520,3.002057431737354
5,344,3.002057431737354
5,1007,3.002057431737354
5,1534,3.002057431737354
5,121,3.002057431737354
5,490,3.0104166666666665
5,1565,3.501028715868677
5,211,3.002057431737354
5,743,3.002057431737354
5,1276,3.002057431737354
5,239,3.0015984285140442
5,219,3.002057431737354
5,501,3.002057431737354
5,42,3.002057431737354
5,2037,3.002057431737354
5,1180,3.002057431737354
5,161,4.0
5,1588,1.7163655739658243
5,1288,3.002057431737354
5,1867,3.002057431737354
5,1591,3.002057431737354
5,1183,3.002057431737354
5,1527,3.002057431737354
5,181,4.0
5,1831,3.002057431737354
5,436,1.7240518765374917
5,777,3.002057431737354
5,555,3.002057431737354
5,2065,3.002057431737354
5,275,3.002057431737354
5,1955,3.002057431737354
5,2018,3.002057431737354
5,928,2.8683876876206913
5,913,3.002057431737354
6,1272,2.65314538970593
6,463,3.2435937766086846
6,225,3.002057431737354
6,1053,3.002057431737354
6,799,3.002057431737354
6,389,2.527456647398844
6,1007,3.002057431737354
6,970,3.002057431737354
6,135,3.474130143860823
6,408,3.002057431737354
6,743,3.501028715868677
6,977,3.564223847745204
6,763,2.8390912093810643
6,407,3.002057431737354
6,843,3.002057431737354
6,922,4.0
6,1399,3.002057431737354
6,87,3.0356113655187524
6,1222,4.0
6,1613,3.8281867878994964
6,148,3.002057431737354
6,494,3.002057431737354
6,1305,3.002057431737354
6,202,3.8946558737689196
6,376,3.002057431737354
6,1785,3.002057431737354
6,188,3.002057431737354
6,750,3.002057431737354
6,586,3.002057431737354
6,1041,3.002057431737354
7,797,2.381994969663144
7,1145,3.002057431737354
7,1147,3.002057431737354
7,2029,3.002057431737354
7,451,3.002057431737354
7,497,3.1882343512016047
7,1261,3.002057431737354
7,274,3.002057431737354
7,858,3.002057431737354
7,234,3.002057431737354
7,536,3.1680382878249027
7,704,3.002057431737354
7,253,3.002057431737354
7,898,3.002057431737354
7,1031,3.002057431737354
7,596,3.002057431737354
7,958,3.002057431737354
7,196,3.002057431737354
7,172,3.002057431737354
7,582,2.3159095447795086
7,464,3.002057431737354
7,1133,3.002057431737354
7,399,3.002057431737354
7,116,3.002057431737354
7,1139,3.002057431737354
7,416,3.002057431737354
8,251,3.0081048114510773
8,391,3.002057431737354
8,1694,3.002057431737354
8,717,4.0
8,259,3.002057431737354
8,1653,3.002057431737354
8,12,2.998480876421555
8,1745,3.002057431737354
8,765,3.4882689910125606
8,279,3.002057431737354
8,1165,3.002057431737354
8,531,3.335642563770477
8,1087,3.002057431737354
8,1010,3.002057431737354
8,1686,3.002057431737354
8,1,3.0055010785187797
8,8,3.009251735806934
8,204,3.455965909090909
8,447,3.002057431737354
8,284,3.002057431737354
8,486,3.448602477245785
8,436,3.002057431737354
8,185,3.002057431737354
8,876,3.002057431737354
8,1709,3.002057431737354
8,638,3.002057431737354
8,1387,3.002057431737354
8,744,3.002057431737354
8,806,3.002057431737354
9,73,2.9816309034442146
9,954,3.002057431737354
9,963,3.002057431737354
9,1359,3.002057431737354
9,127,3.002057431737354
9,897,3.002057431737354
9,1361,3.002057431737354
9,408,4.0
9,974,3.002057431737354
9,1084,3.002057431737354
9,607,3.002057431737354
9,984,3.002057431737354
9,144,3.002057431737354
9,296,3.002057431737354
9,724,3.002057431737354
9,987,3.002057431737354
9,988,3.002057431737354
9,49,3.002057431737354
9,1478,3.002057431737354
9,530,3.002057431737354
9,999,3.002057431737354
9,768,3.002057431737354
9,60,3.002057431737354
9,545,3.002057431737354
9,69,3.2911009532759397
9,56,3.002057431737354
9,764,2.872903848689855
