196,30,162.162833973208,39
186,2,159.78409929097728,92
22,37,158.08732541848096,128
244,37,152.66444497105587,238
166,2,163.12694703658053,20
298,9,157.93735052403872,127
115,11,159.65950100455322,92
253,9,159.3984252201249,97
305,28,153.02003409140036,222
6,8,153.7680136250068,211
62,25,152.86983861771077,232
286,25,150.13015080785155,288
200,26,153.42990860496803,216
210,1,157.64292581212732,132
224,0,157.36370253142533,141
303,11,139.01621837315778,484
122,11,161.14569459536085,61
194,16,148.66584547605785,305
291,4,149.54725961557776,296
234,10,140.06291953914905,480
119,0,155.44029373812788,181
167,33,160.75876697601677,69
299,8,150.09586726351603,280
308,8,143.99376871590633,397
95,10,150.55508655661654,278
38,23,158.4206737980284,121
102,22,153.65220377825332,216
63,0,159.67845812566074,93
160,22,158.39297176013025,120
50,3,162.94096153037898,24
301,0,150.70670333863083,275
225,9,162.77714800706832,27
290,9,156.91555608426134,150
97,22,161.20290272078415,63
157,15,161.67260077708627,51
181,22,142.67806797984733,435
278,10,162.96545879006726,23
276,34,137.15984492271903,518
7,4,144.14876932337307,403
10,39,154.9795616645078,184
284,10,161.8081421958906,47
201,22,144.98218385728188,386
287,10,161.1755394912774,62
246,20,154.46683561524998,195
242,1,163.11263001019273,20
249,34,156.23532333881562,161
99,1,157.63814151383954,136
178,10,150.6964484930569,273
251,29,160.34391887327183,77
81,27,161.33054009618468,58
260,33,162.93142548208678,24
25,25,160.30920231492755,78
59,34,145.12955720178215,382
72,26,157.4753820723647,137
87,36,153.66197353908538,211
42,9,155.19803523580416,183
292,31,158.05527645195718,124
20,12,161.86841875070454,48
13,1,131.14436124091273,636
138,34,161.6115973642579,51
60,22,153.90319500885533,208
57,10,158.99835220341524,106
223,16,158.9688814761486,105
189,37,155.10369330921304,187
243,37,160.1729148103492,81
92,22,144.5307480834302,388
241,39,162.9668556690542,23
254,9,156.4867747147417,159
293,4,144.79744935882636,388
127,39,163.089650146951,23
222,35,144.65750026455768,387
267,34,155.02926052660948,185
11,37,155.3343152843848,181
8,1,161.24830037263698,59
162,6,162.02631605203084,42
279,37,142.79238662559254,434
145,0,148.7797011542254,316
28,31,160.2638305865629,79
135,22,161.39550983238513,55
32,14,162.09436790011637,41
90,36,149.1476634589505,300
216,34,157.74621167283874,131
250,27,158.27124062490984,122
271,0,150.4622738180342,278
265,6,161.88794560245464,46
198,4,155.31991654154533,181
168,10,160.95789950160446,69
110,36,157.6139912593608,133
58,10,156.86136332601546,154
237,10,161.73481975857595,48
94,10,144.1398871806847,400
128,27,155.08210753351125,184
44,37,156.83148097089304,151
264,4,158.42957981815843,120
41,4,161.5539634807378,52
82,10,156.08542288376853,168
262,12,156.3190632511531,160
174,31,155.5361016453382,177
43,9,153.28569833366362,221
84,14,160.78513980015552,68
269,5,147.9757183755936,323
259,17,161.8301149697148,46
