1050,26,157.38358427983732,50
1051,40,158.5549752239858,19
1052,15,158.32291435017652,26
1053,37,159.01197034041448,7
1054,9,159.24038432508257,1
1055,49,158.80256193481878,13
1056,5,158.19445916090248,30
1057,29,159.01207588663755,7
1058,25,159.24038432508257,1
1059,41,158.8638754161257,11
1060,20,157.24479434061473,53
1061,41,159.06124492580108,6
1062,27,158.27856174932307,27
1063,30,159.24038432508257,1
1064,37,158.2337639673395,28
1065,0,157.2271400248782,54
1066,37,158.89765720618323,10
1067,31,158.57321621064145,19
1068,21,158.97645021404153,8
1069,27,157.7017695327449,42
1070,46,159.20191581761821,2
1071,27,158.19749280714564,29
1072,1,158.53845726055098,20
1073,37,157.74190240022585,40
1074,42,159.01308250990283,7
1075,34,158.37245879786752,24
1076,26,158.77427880518377,14
1077,37,158.2475920652711,27
1078,2,158.0104903812054,34
1079,16,159.01225560751607,7
1080,34,158.2301544374511,28
1081,26,157.4836430612086,50
1082,48,158.90406784528136,10
1083,11,158.93799886778794,9
1084,17,158.86287639890077,11
1085,18,157.9007355023443,37
1086,37,158.93790972055444,9
1087,0,158.00175221660274,34
1088,21,158.5122764348299,21
1089,33,157.41389709933492,50
1090,49,159.04981988873806,6
1091,37,159.01234493569243,7
1092,30,158.77931662810772,13
1093,14,159.2404157241496,1
1094,37,158.82191687196004,12
1095,34,157.40070064599377,50
1096,37,157.75175881803546,42
1097,35,159.24038432508257,1
1098,9,159.24038432508257,1
1099,40,158.36558122484504,24
1100,27,158.67821006469998,16
1101,40,158.59547546356887,18
1102,21,159.13540590145723,4
1103,1,159.09536470131505,5
1104,31,157.00078370474682,59
1105,49,158.71512738471813,15
1106,18,159.0890135743066,5
1107,19,159.24038432508257,1
1108,36,157.50149721853433,50
1109,12,157.7763529231366,40
1110,37,158.9043417814868,10
1111,12,158.6880321574086,16
1112,21,158.6827720758356,16
1113,49,158.97517570082053,8
1114,0,158.59834044905014,18
1115,37,157.47303084780168,50
1116,2,158.6725186818786,16
1117,19,158.97307620579446,8
1118,37,158.52523941124346,20
1119,45,159.20215088270325,2
1120,11,158.98135836843895,8
1121,11,158.6681463147522,16
1122,49,157.39571344474984,50
1123,42,158.83469007064866,12
1124,46,158.7527968936042,14
1125,17,158.90028021777678,10
1126,0,157.37397647989505,50
1127,27,158.72051881335094,15
1128,9,159.24038432508257,1
1129,0,158.53087496474126,20
1130,3,157.3966233660396,50
1131,44,159.1636634162382,3
1132,37,158.19525157099386,29
1133,36,158.18039569735026,29
1134,42,159.12563709032366,4
1135,21,159.08796951074714,5
1136,14,159.24038432508257,1
1137,37,159.05161392287096,6
1138,37,157.67926091647988,42
1139,18,157.3415202157771,52
1140,40,158.0393060229911,33
1141,37,158.47939511009938,21
1142,40,157.86132073741967,38
1143,17,158.7109346875605,15
1144,37,157.38350798296352,50
1145,21,159.050289452317,6
1146,4,157.4459967493411,50
1147,26,155.96396746453073,86
1148,8,157.47180806198185,50
1149,2,158.08789769000634,31
1150,40,158.13404241598093,30
1151,17,159.24038432508257,1
1152,40,157.50717910522224,50
1153,27,155.52253264628143,98
1154,11,158.97707655748837,8
1155,12,157.3998107303465,50
1156,0,158.6807211836443,16
1157,32,156.00378865351158,85
1158,37,157.5990248328099,44
1159,37,157.0621528151885,60
1160,5,158.81984778847954,12
1161,37,157.97603170355038,34
1162,0,156.77993683053484,67
1163,16,159.17050606189576,3
1164,41,158.21807089582123,28
1165,21,158.8609625084228,11
1166,0,158.9367183201538,9
1167,43,158.60875597380738,18
1168,43,158.8602757931212,11
1169,37,158.9735419675004,8
1170,49,159.1641245634636,3
1171,37,159.16385380956373,3
1172,8,159.240423089362,1
