1050,7,157.38011005273341,50
1051,19,158.55459950703852,19
1052,7,158.35320963923868,26
1053,11,159.01167732769284,7
1054,1,159.24050451996553,1
1055,19,158.80444390083164,13
1056,1,158.1863174946262,30
1057,6,159.01846450808995,7
1058,6,159.2404061299909,1
1059,18,158.8611223940385,11
1060,1,157.26125454381858,53
1061,2,159.05812040358805,6
1062,19,158.2842214725504,27
1063,14,159.2404157241496,1
1064,17,158.2238164321881,28
1065,7,157.25730448635193,54
1066,11,158.8971736777265,10
1067,0,158.5780971015431,19
1068,17,158.97664788573468,8
1069,9,157.7010292385413,42
1070,11,159.20209514182318,2
1071,9,158.2023551996116,29
1072,3,158.55790401354403,20
1073,11,157.74200561959768,40
1074,7,159.0145489075484,7
1075,17,158.3730352178008,24
1076,0,158.78763930756034,14
1077,11,158.2482739589733,27
1078,0,158.02493644204202,34
1079,0,159.01151661253468,7
1080,18,158.23078050159904,28
1081,10,157.47485833513738,50
1082,1,158.905858953638,10
1083,16,158.94052180707507,9
1084,11,158.87527726541006,11
1085,17,157.9124900540566,37
1086,11,158.93849724438135,9
1087,18,157.9978376242868,34
1088,13,158.52518297386808,21
1089,13,157.45102737420123,50
1090,18,159.05017106716522,6
1091,11,159.01221153636047,7
1092,5,158.7875770876543,13
1093,18,159.2406815941084,1
1094,11,158.82187161043004,12
1095,17,157.40925591446944,50
1096,11,157.7522218021337,42
1097,15,159.24038432508257,1
1098,1,159.24050451996553,1
1099,17,158.36575309485283,24
1100,9,158.67984751109742,16
1101,0,158.59271632070983,18
1102,8,159.13294254420666,4
1103,4,159.10225431351677,5
1104,4,157.00310455149253,59
1105,18,158.71714577704498,15
1106,7,159.08921471878585,5
1107,2,159.24090980452198,1
1108,5,157.54174698721596,50
1109,7,157.78722645978044,40
1110,11,158.9041953783019,10
1111,11,158.6906302081644,16
1112,18,158.6828975174022,16
1113,10,158.97782174172391,8
1114,0,158.59680382581877,18
1115,19,157.46960383395506,50
1116,7,158.6785768150629,16
1117,11,158.97641113596615,8
1118,11,158.52678379174023,20
1119,0,159.2021069823055,2
1120,6,158.97782113945723,8
1121,0,158.6730193312351,16
1122,19,157.41097051469396,50
1123,0,158.82962358817534,12
1124,4,158.75453576958824,14
1125,16,158.91440246892867,10
1126,19,157.37334667166206,50
1127,12,158.7193271250494,15
1128,1,159.24050451996553,1
1129,19,158.52829159750297,20
1130,17,157.39745306299625,50
1131,13,159.16366539488982,3
1132,19,158.19616529361096,29
1133,5,158.18868751657996,29
1134,19,159.1254107358614,4
1135,9,159.0910282183307,5
1136,17,159.24042612857284,1
1137,11,159.05183224326248,6
1138,11,157.679392682133,42
1139,7,157.327597285935,52
1140,9,158.03556534205293,33
1141,11,158.47898280969596,21
1142,19,157.86470921649848,38
1143,12,158.72087063257703,15
1144,11,157.38181629301863,50
1145,17,159.05074245494157,6
1146,7,157.45215290888746,50
1147,17,156.00366780111523,86
1148,3,157.44968790673246,50
1149,7,158.10320293069861,31
1150,17,158.13982241599712,30
1151,14,159.24038432508257,1
1152,18,157.52490355794342,50
1153,11,155.5339725556544,98
1154,17,158.99176384356696,8
1155,7,157.3911512606888,50
1156,19,158.68420020018343,16
1157,12,156.02490484451448,85
1158,11,157.59849430180202,44
1159,17,157.02763223366694,60
1160,12,158.82423962336807,12
1161,11,157.9760966666094,34
1162,18,156.75611900716962,67
1163,14,159.16343801262903,3
1164,9,158.2288988215838,28
1165,9,158.86384421489805,11
1166,19,158.93860673289592,9
1167,9,158.6144596490447,18
1168,11,158.85619367556572,11
1169,11,158.97358999197795,8
1170,0,159.1645198958439,3
1171,11,159.1638385537795,3
1172,6,159.2404133552853,1
